# longitude,latitude
-70.673784,41.463749
-70.673755,41.463581
-70.673725,41.463413
-70.673695,41.463245
-70.673665,41.463077
-70.673634,41.462910
-70.673599,41.462746
-70.673564,41.462582
-70.673529,41.462419
-70.673493,41.462256
-70.673457,41.462093
-70.673421,41.461930
-70.673384,41.461768
-70.673347,41.461607
-70.673310,41.461445
-70.673272,41.461284
-70.673234,41.461123
-70.673192,41.460965
-70.673149,41.460808
-70.673044,41.460707
-70.672938,41.460606
-70.672832,41.460506
-70.672727,41.460405
-70.672620,41.460305
-70.672514,41.460205
-70.672408,41.460104
-70.672302,41.460004
-70.672191,41.459907
-70.672080,41.459810
-70.671969,41.459713
-70.671858,41.459615
-70.671747,41.459518
-70.671637,41.459421
-70.671526,41.459324
-70.671415,41.459226
-70.671305,41.459129
-70.671194,41.459031
-70.671079,41.458936
-70.670964,41.458842
-70.670849,41.458747
-70.670734,41.458652
-70.670619,41.458557
-70.670504,41.458462
-70.670390,41.458367
-70.670275,41.458272
-70.670160,41.458177
-70.670045,41.458082
-70.669926,41.457990
-70.669806,41.457898
-70.669687,41.457806
-70.669500,41.457772
-70.669314,41.457738
-70.669127,41.457705
-70.668940,41.457671
-70.668753,41.457637
-70.668566,41.457604
-70.668379,41.457571
-70.668189,41.457540
-70.667999,41.457509
-70.667809,41.457478
-70.667619,41.457448
-70.667429,41.457417
-70.667238,41.457387
-70.667048,41.457356
-70.666857,41.457326
-70.666667,41.457295
-70.666477,41.457265
-70.666284,41.457237
-70.666090,41.457209
-70.665897,41.457181
-70.665704,41.457153
-70.665511,41.457124
-70.665319,41.457096
-70.665126,41.457067
-70.664908,41.457056
-70.664690,41.457045
