# longitude,latitude
-70.577230,41.486274
-70.576982,41.486076
-70.576734,41.485878
-70.576488,41.485680
-70.576241,41.485482
-70.575995,41.485284
-70.575749,41.485086
-70.575504,41.484888
-70.575276,41.484670
-70.575050,41.484454
-70.574825,41.484237
-70.574600,41.484020
-70.574375,41.483804
-70.574150,41.483587
-70.573926,41.483370
-70.573702,41.483154
-70.573478,41.482937
-70.573254,41.482720
-70.573030,41.482503
-70.572808,41.482287
-70.572587,41.482072
-70.572365,41.481856
-70.572143,41.481640
-70.571921,41.481425
-70.571699,41.481209
-70.571537,41.481001
-70.571376,41.480794
-70.571213,41.480586
-70.571054,41.480379
-70.570894,41.480172
-70.570734,41.479966
-70.570574,41.479759
-70.570412,41.479552
-70.570251,41.479346
-70.570089,41.479139
-70.569926,41.478932
-70.569764,41.478726
-70.569600,41.478520
-70.569440,41.478314
-70.569278,41.478108
-70.569194,41.477905
-70.569109,41.477702
-70.569023,41.477498
-70.568937,41.477295
-70.568851,41.477092
-70.568765,41.476888
-70.568678,41.476685
-70.568591,41.476482
-70.568508,41.476279
-70.568424,41.476077
-70.568340,41.475874
-70.568256,41.475672
-70.568172,41.475469
-70.568087,41.475267
-70.568003,41.475064
-70.568026,41.474868
-70.568048,41.474671
-70.568070,41.474475
-70.568097,41.474279
-70.568124,41.474083
-70.568151,41.473887
-70.568177,41.473691
-70.568204,41.473495
-70.568232,41.473299
-70.568259,41.473102
-70.568286,41.472906
-70.568314,41.472710
-70.568342,41.472514
-70.568374,41.472318
-70.568406,41.472122
-70.568438,41.471926
-70.568471,41.471730
-70.568551,41.471546
-70.568631,41.471362
-70.568712,41.471177
-70.568793,41.470993
